player_id,web_name,team_id,element_type,points_per_game,total_points,minutes,starts,goals_scored,assists,yellow_cards,red_cards,clean_sheets,goals_conceded,saves,bps,penalties_saved,penalties_missed,own_goals,goals_conceded_per_90,xG,xA,xGC,xGI,xG_per90,xA_per90,xGC_per90,xGI_per90
247,iwobi,9,3,4.1,156,2981,35,9,6,1,0,6,45,0,704,0,0,0,1.36,4.33,6.9,38.06,11.23,0.13,0.21,1.15,0.34
248,leno,9,1,3.0,115,3420,38,0,2,5,0,5,54,110,475,1,0,0,1.42,0.0,0.03,47.75,0.03,0.0,0.0,1.26,0.0
249,lukic,9,3,1.9,56,2348,28,0,2,12,0,4,37,0,354,0,0,0,1.42,1.16,1.4,33.02,2.56,0.04,0.05,1.27,0.09
250,mbabu,9,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,muniz,9,4,2.8,86,943,8,8,1,1,0,2,17,0,349,0,0,0,1.62,5.91,0.2,15.28,6.11,0.56,0.02,1.46,0.58
252,raul,9,4,3.9,147,2486,30,12,3,4,0,7,37,0,539,0,0,0,1.34,11.97,2.07,33.49,14.04,0.43,0.07,1.21,0.5
253,ream,9,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,reed,9,3,0.8,10,100,0,0,0,2,0,0,3,0,36,0,0,0,2.7,0.23,0.09,4.62,0.32,0.21,0.08,4.16,0.29
255,robinson,9,2,2.9,106,3166,35,0,10,8,0,5,49,0,507,0,0,0,1.39,0.7,4.17,44.79,4.87,0.02,0.12,1.27,0.14
256,stansfield,9,4,1.0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,60.3,0.0
257,tete,9,2,2.2,49,1773,21,0,2,5,0,3,26,0,207,0,0,0,1.32,1.37,0.65,25.5,2.02,0.07,0.03,1.29,0.1
258,vinicius,9,4,1.0,3,13,0,0,0,0,0,0,1,0,14,0,0,0,6.92,0.06,0.0,0.11,0.06,0.42,0.0,0.76,0.42
259,wilson,9,3,3.1,78,1148,12,6,2,2,0,2,21,0,329,0,0,0,1.65,4.19,1.17,16.22,5.36,0.33,0.09,1.27,0.42
579,sessegnon,9,2,3.6,57,574,7,4,2,1,0,1,10,0,137,0,0,0,1.57,1.64,1.12,8.2,2.76,0.26,0.18,1.29,0.44
586,jcuenca,9,2,1.1,9,349,4,0,0,0,0,0,8,0,38,0,0,0,2.06,0.02,0.01,8.99,0.03,0.01,0.0,2.32,0.01
604,king,9,3,1.2,10,126,1,0,0,0,0,1,0,0,30,0,0,0,0.0,0.28,0.67,0.74,0.95,0.2,0.48,0.53,0.68
605,godo,9,3,1.0,2,21,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.07,0.15,0.07,0.0,0.3,0.64,0.3
622,berge,9,3,1.7,53,2221,26,0,0,6,0,4,35,0,334,0,0,0,1.42,0.45,0.63,30.81,1.08,0.02,0.03,1.25,0.05
690,amissah,9,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,silva,9,5,0.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,willian,9,3,1.3,13,251,2,0,0,0,0,1,3,0,54,0,0,0,1.08,0.28,0.72,4.45,1.0,0.1,0.26,1.6,0.36
121,enciso,10,3,2.4,59,1155,14,2,3,3,0,2,22,0,224,0,0,0,1.71,2.82,1.32,22.1,4.14,0.22,0.1,1.72,0.32
260,al-hamadi,10,4,0.7,8,125,0,0,0,3,0,0,5,0,15,0,0,0,3.6,0.35,0.04,3.84,0.39,0.25,0.03,2.76,0.28
261,baggott,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,broadhead,10,3,2.1,37,690,7,2,0,1,0,2,12,0,137,0,0,0,1.57,1.74,1.05,11.72,2.79,0.23,0.14,1.53,0.37
263,burgess,10,2,1.4,26,1540,16,0,2,0,0,0,37,0,122,0,0,0,2.16,1.08,0.34,35.17,1.42,0.06,0.02,2.06,0.08
264,burns,10,3,1.7,30,922,12,0,1,1,0,1,23,0,144,0,0,0,2.25,0.5,1.17,23.62,1.67,0.05,0.11,2.31,0.16
265,chaplin,10,3,1.9,41,845,10,1,2,2,0,1,19,0,139,0,0,0,2.02,1.52,0.61,17.93,2.13,0.16,0.06,1.91,0.22
266,hclarke,10,2,0.1,1,377,4,0,0,1,1,0,10,0,-5,0,0,1,2.39,0.08,0.1,9.1,0.18,0.02,0.02,2.17,0.04
267,davis,10,2,1.6,52,2742,32,1,2,5,1,2,71,0,174,0,0,0,2.33,0.98,4.74,60.7,5.72,0.03,0.16,1.99,0.19
268,delap,10,4,3.6,132,2587,32,12,2,12,0,3,58,0,472,0,0,0,2.02,9.44,1.38,53.6,10.82,0.33,0.05,1.86,0.38
269,edmundson,10,2,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,greaves,10,2,1.5,37,2205,25,1,0,5,0,2,53,0,171,0,0,0,2.16,1.31,0.21,45.51,1.52,0.05,0.01,1.86,0.06
271,harness,10,3,1.0,2,43,0,0,0,0,0,0,2,0,4,0,0,0,4.19,0.0,0.05,1.36,0.05,0.0,0.1,2.85,0.1
272,hirst,10,4,1.8,46,645,5,3,1,3,0,0,16,0,157,0,0,0,2.23,2.14,0.24,15.41,2.38,0.3,0.03,2.15,0.33
273,humphreys,10,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,hutchinson,10,3,2.8,88,2585,30,3,3,5,0,3,61,0,352,0,0,0,2.12,2.93,2.46,51.04,5.39,0.1,0.09,1.78,0.19
275,johnson,10,2,1.3,30,1346,14,1,2,3,1,0,39,0,23,0,0,0,2.61,1.06,0.83,37.89,1.89,0.07,0.06,2.53,0.13
276,ladapo,10,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,luongo,10,3,1.2,13,195,2,0,0,0,0,0,6,0,47,0,0,0,2.77,0.0,0.01,6.84,0.01,0.0,0.0,3.16,0.0
278,morsy,10,3,2.0,67,2749,31,1,1,10,0,2,67,0,421,0,0,1,2.19,0.45,1.51,58.21,1.96,0.01,0.05,1.91,0.06
279,ndaba,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,slicker,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,taylor,10,3,1.2,38,837,4,1,0,4,0,0,21,0,144,0,0,0,2.26,0.75,0.77,16.28,1.52,0.08,0.08,1.75,0.16
282,tuanzebe,10,2,1.2,27,1710,20,0,1,3,1,1,38,0,80,0,0,1,2.0,0.21,0.26,32.01,0.47,0.01,0.01,1.68,0.02
283,walton,10,1,2.3,16,630,7,0,0,0,0,1,19,20,42,0,0,0,2.71,0.0,0.0,13.88,0.0,0.0,0.0,1.98,0.0
284,woolfenden,10,2,1.2,18,1187,12,0,0,2,0,1,28,0,93,0,0,0,2.12,0.03,0.02,26.46,0.05,0.0,0.0,2.01,0.0
359,phillips,10,3,1.4,27,1231,14,0,0,4,1,1,30,0,167,0,0,0,2.19,0.45,0.46,27.21,0.91,0.03,0.03,1.99,0.06
568,muric,10,1,2.7,49,1620,18,0,0,1,0,1,33,70,186,0,0,0,1.83,0.0,0.01,36.12,0.01,0.0,0.0,2.01,0.0
569,jaden,10,3,1.8,37,796,7,2,0,3,1,2,22,0,116,0,0,0,2.49,2.43,0.34,14.41,2.77,0.27,0.04,1.63,0.31
583,townsend,10,2,1.8,11,334,3,0,1,1,0,0,6,0,43,0,0,0,1.62,0.03,0.24,8.13,0.27,0.01,0.06,2.19,0.07
611,szmodics,10,3,2.7,54,988,13,4,0,2,0,2,18,0,167,0,0,0,1.64,3.44,0.45,23.27,3.89,0.31,0.04,2.12,0.35
619,cajuste,10,3,2.1,63,1960,25,1,1,2,0,1,46,0,309,0,0,0,2.11,0.68,0.73,43.97,1.41,0.03,0.03,2.02,0.06
630,oshea,10,2,1.4,49,3122,35,0,2,6,0,2,75,0,231,0,0,0,2.16,1.29,0.67,67.13,1.96,0.04,0.02,1.94,0.06
631,jclarke,10,3,1.7,53,1161,12,0,4,2,0,1,31,0,221,0,0,0,2.4,1.17,1.11,27.25,2.28,0.09,0.09,2.11,0.18
632,ogbene,10,3,1.4,7,237,3,0,0,0,0,0,3,0,29,0,0,0,1.14,0.0,0.05,2.36,0.05,0.0,0.02,0.9,0.02
715,godfrey,10,2,-0.3,-1,158,2,0,0,1,0,0,10,0,-27,0,0,0,5.7,0.0,0.02,6.22,0.02,0.0,0.01,3.54,0.01
743,mckenna,10,5,0.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,palmer,10,1,1.7,22,1170,13,0,0,2,0,0,30,45,94,0,0,0,2.31,0.0,0.0,24.64,0.0,0.0,0.0,1.9,0.0
799,boniface,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,tom taylor,10,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,buonanotte,11,3,2.4,75,1508,14,5,2,8,0,2,33,0,299,0,0,0,1.97,4.01,2.29,29.23,6.3,0.24,0.14,1.74,0.38
192,jayew,11,3,2.4,75,1649,19,5,0,6,0,4,42,0,279,0,0,0,2.29,3.72,1.5,30.33,5.22,0.2,0.08,1.66,0.28
198,edouard,11,4,1.2,7,141,1,0,0,0,0,0,3,0,14,0,0,0,1.91,0.39,0.07,3.72,0.46,0.25,0.04,2.37,0.29
285,bsoumare,11,3,1.5,48,2165,25,0,0,8,0,1,52,0,327,0,0,0,2.16,0.29,0.94,46.48,1.23,0.01,0.04,1.93,0.05
286,cannon,11,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,choudhury,11,3,1.0,4,129,1,0,0,0,0,0,5,0,29,0,0,0,3.49,0.0,0.19,5.28,0.19,0.0,0.13,3.68,0.13
288,coady,11,2,1.8,39,1712,19,1,0,3,0,2,42,0,144,0,0,0,2.21,0.52,0.48,38.75,1.0,0.03,0.03,2.04,0.06
289,daka,11,4,1.5,34,717,6,1,0,0,0,1,16,0,108,0,0,0,2.01,1.25,0.06,17.37,1.31,0.16,0.01,2.18,0.17
290,de cordova-reid,11,3,2.1,48,734,9,1,4,2,0,1,17,0,145,0,0,0,2.08,0.79,0.14,14.61,0.93,0.1,0.02,1.79,0.12
291,faes,11,2,1.6,55,2812,30,1,0,4,0,3,63,0,241,0,0,0,2.02,1.52,0.4,58.54,1.92,0.05,0.01,1.87,0.06
292,golding,11,3,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,hermansen,11,1,2.3,63,2385,27,0,0,1,0,1,58,103,231,1,0,0,2.19,0.0,0.02,55.09,0.02,0.0,0.0,2.08,0.0
294,iversen,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,justin,11,2,1.9,70,2912,34,2,2,6,0,3,68,0,218,0,0,0,2.1,1.47,0.8,63.68,2.27,0.05,0.02,1.97,0.07
296,kristiansen,11,2,1.1,34,2481,29,0,1,1,0,1,62,0,153,0,0,1,2.25,0.13,1.74,54.38,1.87,0.0,0.06,1.97,0.06
297,marcal,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,mavididi,11,3,2.4,72,1606,16,4,1,2,0,1,38,0,270,0,0,0,2.13,1.85,3.25,36.71,5.1,0.1,0.18,2.06,0.28
299,mcateer,11,3,1.9,35,846,9,1,1,3,0,3,16,0,125,0,0,0,1.7,0.99,0.63,20.07,1.62,0.11,0.07,2.14,0.18
300,ndidi,11,3,2.3,64,2325,28,0,5,8,0,3,48,0,375,0,0,1,1.86,2.12,1.53,49.32,3.65,0.08,0.06,1.91,0.14
301,okoli,11,2,1.4,27,1122,12,1,0,4,0,1,26,0,106,0,0,0,2.09,0.62,0.17,27.72,0.79,0.05,0.01,2.22,0.06
302,ricardo,11,2,1.0,10,382,4,0,0,1,0,0,8,0,46,0,0,0,1.88,0.09,0.07,7.12,0.16,0.02,0.02,1.68,0.04
303,souttar,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,stolarczyk,11,1,2.5,25,900,10,0,0,1,0,2,16,28,104,0,0,0,1.6,0.0,0.0,14.83,0.0,0.0,0.0,1.48,0.0
305,thomas,11,2,1.9,27,1109,13,0,0,3,0,3,23,0,144,0,0,0,1.87,0.36,0.49,25.08,0.85,0.03,0.04,2.04,0.07
306,vardy,11,4,3.7,128,2825,35,9,5,5,0,4,68,0,464,0,1,0,2.17,11.23,2.55,63.1,13.78,0.36,0.08,2.01,0.44
307,vestergaard,11,2,0.6,11,1390,16,0,0,5,0,0,35,0,86,0,0,1,2.27,0.11,0.08,25.05,0.19,0.01,0.01,1.62,0.02
308,ward,11,1,1.0,2,135,1,0,0,0,0,0,6,4,-5,0,0,0,4.0,0.0,0.0,3.35,0.0,0.0,0.0,2.23,0.0
309,winks,11,3,1.8,40,1536,17,0,2,4,0,0,34,0,282,0,0,0,1.99,0.23,1.53,29.48,1.76,0.01,0.09,1.73,0.1
501,skipp,11,3,1.1,27,1118,10,0,0,8,0,3,26,0,121,0,0,0,2.09,0.37,0.32,26.06,0.69,0.03,0.03,2.1,0.06
570,afatawu,11,3,2.4,26,576,6,0,2,0,0,0,14,0,125,0,0,0,2.19,0.41,1.42,11.0,1.83,0.06,0.22,1.72,0.28
606,alves,11,3,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,nelson,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,el khannouss,11,3,2.6,83,2179,27,2,4,4,0,3,54,0,376,0,0,0,2.23,1.29,2.85,48.23,4.14,0.05,0.12,1.99,0.17
694,cartwright,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,wilson-brown,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,coulibaly,11,2,0.2,1,107,1,0,0,1,0,0,6,0,-4,0,0,0,5.05,0.04,0.04,2.48,0.08,0.03,0.03,2.09,0.06
754,van nistelrooy,11,5,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,monga,11,3,1.0,7,105,0,0,0,0,0,0,3,0,29,0,0,0,2.57,0.17,0.02,1.67,0.19,0.15,0.02,1.43,0.17
796,olabade aluko,11,2,1.0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.6,0.0
797,jake evans,11,3,1.0,4,21,0,0,0,0,0,0,1,0,13,0,0,0,4.29,0.0,0.0,0.2,0.0,0.0,0.0,0.86,0.0
802,braybrooke,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,abecker,12,1,4.0,112,2508,28,0,0,0,0,10,29,78,451,0,0,0,1.04,0.0,0.2,27.1,0.2,0.0,0.01,0.97,0.01
311,alexander-arnold,12,2,4.5,148,2362,28,3,7,5,0,12,25,0,603,0,0,0,0.95,1.81,7.2,21.67,9.01,0.07,0.27,0.83,0.34
312,bajcetic,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,bradley,12,2,2.2,41,744,7,0,2,4,0,3,10,0,160,0,0,0,1.21,0.7,1.43,12.4,2.13,0.08,0.17,1.5,0.25
315,clark,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,darwin,12,4,2.2,66,1113,8,5,3,8,0,2,21,0,244,0,0,0,1.7,5.76,0.51,16.85,6.27,0.47,0.04,1.36,0.51
317,diogo j,12,3,3.3,87,1182,14,6,4,2,0,7,12,0,225,0,0,0,0.91,7.98,1.09,11.75,9.07,0.61,0.08,0.89,0.69
318,doak,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,elliott,12,3,1.8,33,359,2,1,2,1,0,0,6,0,120,0,0,0,1.5,1.78,0.64,6.14,2.42,0.45,0.16,1.54,0.61
320,endo,12,3,1.1,21,259,1,0,0,0,0,0,5,0,82,0,0,0,1.74,0.0,0.09,4.25,0.09,0.0,0.03,1.48,0.03
321,gakpo,12,4,3.6,127,1921,23,10,5,5,0,5,25,0,572,0,0,0,1.17,7.12,3.76,21.51,10.87,0.33,0.18,1.01,0.51
322,gomez,12,2,1.6,14,517,6,0,0,1,0,1,8,0,83,0,0,0,1.39,0.33,0.09,5.38,0.42,0.06,0.02,0.94,0.08
323,gravenberch,12,3,2.5,92,3160,37,0,4,5,1,14,35,0,568,0,0,0,1.0,1.13,3.5,33.06,4.63,0.03,0.1,0.94,0.13
324,jones,12,3,2.6,87,1702,19,3,5,1,1,6,27,0,396,0,0,0,1.43,4.34,1.46,23.35,5.8,0.23,0.08,1.23,0.31
325,kelleher,12,1,4.5,45,900,10,0,0,0,0,4,12,27,156,1,0,0,1.2,0.0,0.0,11.09,0.0,0.0,0.0,1.11,0.0
326,konate,12,2,3.4,106,2561,30,1,2,5,0,11,28,0,487,0,0,0,0.98,1.8,0.91,26.67,2.71,0.06,0.03,0.94,0.09
327,luis diaz,12,3,5.1,183,2393,28,13,7,2,0,15,21,0,634,0,0,0,0.79,11.9,4.34,24.44,16.24,0.45,0.16,0.92,0.61
328,msalah,12,3,9.1,344,3374,38,29,18,1,0,15,40,0,1133,0,0,0,1.07,24.7,8.99,37.83,33.69,0.66,0.24,1.01,0.9
329,mac allister,12,3,3.5,122,2597,30,5,6,6,0,14,24,0,578,0,0,0,0.83,2.89,5.57,24.21,8.46,0.1,0.19,0.84,0.29
330,mcconnell,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,morton,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,nphillips,12,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,quansah,12,2,0.7,9,488,4,0,0,2,0,0,12,0,38,0,0,1,2.21,0.1,0.18,10.38,0.28,0.02,0.03,1.91,0.05
334,rwilliams,12,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,robertson,12,2,2.8,91,2479,29,0,1,3,1,10,32,0,397,0,0,1,1.16,1.12,4.27,26.9,5.39,0.04,0.16,0.98,0.2
336,szoboszlai,12,3,4.0,143,2485,29,6,10,6,0,12,29,0,605,0,0,0,1.05,6.94,6.06,26.78,13.0,0.25,0.22,0.97,0.47
337,tsimikas,12,2,2.4,43,829,9,0,1,2,0,4,8,0,217,0,0,0,0.87,0.39,2.32,9.03,2.71,0.04,0.25,0.98,0.29
339,virgil,12,2,3.9,143,3330,37,3,1,5,0,14,38,0,631,0,0,0,1.03,2.22,0.98,36.13,3.2,0.06,0.03,0.98,0.09
636,chiesa,12,3,1.2,7,103,1,0,0,0,0,0,3,0,16,0,0,0,2.62,0.34,0.15,2.8,0.49,0.3,0.13,2.45,0.43
660,jaros,12,1,1.0,1,11,0,0,0,0,0,0,0,1,6,0,0,0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.15,0.0
669,davies,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,nyoni,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,nallo,12,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,danns,12,4,1.0,1,10,0,0,0,0,0,0,1,0,2,0,0,0,9.0,0.0,0.01,0.45,0.01,0.0,0.09,4.05,0.09
744,slot,12,5,0.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,akanji,13,2,2.3,61,2012,23,0,0,3,0,6,28,0,307,0,0,0,1.25,1.57,1.3,29.72,2.87,0.07,0.06,1.33,0.13
341,ake,13,2,2.5,25,677,8,0,0,0,0,3,11,0,121,0,0,0,1.46,0.22,0.17,13.44,0.39,0.03,0.02,1.79,0.05
342,bernardo,13,3,3.3,110,2667,29,4,4,7,0,10,36,0,568,0,0,0,1.21,3.84,4.56,39.68,8.4,0.13,0.15,1.34,0.28
343,bobb,13,3,1.0,3,14,0,0,0,0,0,0,1,0,13,0,0,0,6.43,0.0,0.02,0.47,0.02,0.0,0.13,3.02,0.13
344,carson,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,de bruyne,13,3,4.1,114,1694,19,4,9,2,0,10,19,0,462,0,0,0,1.01,5.17,6.75,21.47,11.92,0.27,0.36,1.14,0.63
346,doku,13,3,3.0,88,1506,16,3,6,1,0,8,14,0,425,0,0,0,0.84,1.32,3.81,15.18,5.13,0.08,0.23,0.91,0.31
347,ederson m,13,1,4.3,111,2320,26,0,4,4,0,10,26,54,400,0,0,0,1.01,0.0,0.16,29.5,0.16,0.0,0.01,1.14,0.01
348,foden,13,3,3.8,105,1771,20,7,3,2,0,6,24,0,454,0,0,0,1.22,5.17,5.33,29.11,10.49,0.26,0.27,1.48,0.53
349,grealish,13,3,1.9,38,710,7,1,1,3,0,2,10,0,187,0,0,0,1.27,1.13,1.67,11.33,2.8,0.14,0.21,1.44,0.35
350,gvardiol,13,2,4.1,153,3278,36,5,0,2,0,13,41,0,623,0,0,0,1.13,4.6,2.92,44.27,7.52,0.13,0.08,1.22,0.21
351,haaland,13,4,5.8,181,2736,31,22,3,2,0,10,38,0,795,0,1,0,1.25,21.9,2.04,41.27,23.94,0.72,0.07,1.36,0.79
352,jalvarez,13,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,joao cancelo,13,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,kovacic,13,3,3.5,109,2194,25,6,3,5,1,10,29,0,542,0,0,0,1.19,1.91,3.21,31.5,5.11,0.08,0.13,1.29,0.21
355,lewis,13,2,2.4,66,1888,21,1,2,3,1,5,27,0,285,0,0,0,1.29,1.32,1.01,27.6,2.33,0.06,0.05,1.32,0.11
356,matheus n,13,3,3.1,81,1670,19,1,7,4,0,9,19,0,373,0,0,0,1.02,1.11,3.32,24.87,4.43,0.06,0.18,1.34,0.24
357,mcatee,13,3,2.1,31,340,3,3,0,1,0,0,6,0,102,0,0,0,1.59,2.8,0.8,5.25,3.6,0.74,0.21,1.39,0.95
358,ortega moreno,13,1,2.7,35,1099,12,0,0,1,0,3,18,33,144,0,0,0,1.47,0.0,0.0,19.12,0.0,0.0,0.0,1.57,0.0
360,rodrigo,13,3,1.0,3,72,1,0,0,0,0,0,1,0,21,0,0,0,1.25,0.0,0.09,0.33,0.09,0.0,0.11,0.41,0.11
361,ruben,13,2,3.3,90,2269,25,0,0,4,0,11,21,0,410,0,0,1,0.83,1.54,1.2,29.48,2.74,0.06,0.05,1.17,0.11
362,stones,13,2,2.6,29,544,6,2,0,1,0,1,11,0,92,0,0,0,1.82,0.6,0.17,5.95,0.77,0.1,0.03,0.98,0.13
363,walker,13,2,0.9,13,966,9,0,0,3,0,0,21,0,63,0,0,0,1.96,0.12,1.34,19.26,1.46,0.01,0.12,1.79,0.13
571,savinho,13,3,3.7,106,1760,21,1,11,3,0,8,25,0,442,0,0,0,1.28,5.02,6.1,21.39,11.12,0.26,0.31,1.09,0.57
607,oreilly,13,3,3.4,31,525,6,2,0,0,0,3,3,0,118,0,0,0,0.51,1.28,0.68,5.49,1.96,0.22,0.12,0.94,0.34
625,gundogan,13,3,2.9,97,2218,25,1,7,1,0,10,28,0,460,0,0,0,1.14,3.21,4.43,35.69,7.63,0.13,0.18,1.45,0.31
626,kabore,13,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,wright,13,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,simpson-pusey,13,2,0.5,1,95,1,0,0,1,0,0,2,0,7,0,0,0,1.89,0.0,0.01,2.37,0.01,0.0,0.01,2.25,0.01
675,wilson-esbrand,13,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,mubama,13,4,1.0,1,27,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.04,0.0,0.02,0.04,0.13,0.0,0.07,0.13
703,alleyne,13,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,brits,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,khusanov,13,2,2.3,14,503,6,0,0,1,0,2,6,0,78,0,0,1,1.07,0.02,0.09,6.98,0.11,0.0,0.02,1.25,0.02
733,vitor reis,13,2,1.0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,guardiola,13,5,0.0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,marmoush,13,4,4.6,73,1174,14,7,1,0,0,8,12,0,326,0,0,0,0.92,5.41,1.71,14.48,7.12,0.41,0.13,1.11,0.54
765,ngonzalez,13,3,2.8,31,760,9,1,1,3,0,6,7,0,123,0,0,0,0.83,0.45,0.48,8.99,0.93,0.05,0.06,1.06,0.11
